Ano,UF,ibge_7,municipio,pib_pc
2020,PR,4124905,São João do Caiuá,23233.73
2020,PR,4125001,São João do Ivaí,32921.94
2020,PR,4125100,São João do Triunfo,39668.72
2020,PR,4125209,São Jorge d'Oeste,39223.86
2020,PR,4125308,São Jorge do Ivaí,64411.43
2020,PR,4125357,São Jorge do Patrocínio,34163.91
2020,PR,4125407,São José da Boa Vista,30567.79
2020,PR,4125456,São José das Palmeiras,25035.75
2020,PR,4125506,São José dos Pinhais,66783.4
2020,PR,4125555,São Manoel do Paraná,28268.34
2020,PR,4125605,São Mateus do Sul,27970.02
2020,PR,4125704,São Miguel do Iguaçu,43742.18
2020,PR,4125753,São Pedro do Iguaçu,43490.41
2020,PR,4125803,São Pedro do Ivaí,31200.61
2020,PR,4125902,São Pedro do Paraná,37728.3
2020,PR,4126009,São Sebastião da Amoreira,27499.55
2020,PR,4126108,São Tomé,27379.25
2020,PR,4126207,Sapopema,20155.77
2020,PR,4126256,Sarandi,18509.59
2020,PR,4126272,Saudade do Iguaçu,125803.78
2020,PR,4126306,Sengés,28458.89
2020,PR,4126355,Serranópolis do Iguaçu,54728.92
2020,PR,4126405,Sertaneja,66225.62
2020,PR,4126504,Sertanópolis,54147.38
2020,PR,4126603,Siqueira Campos,27837.62
2020,PR,4126652,Sulina,48474.72
2020,PR,4126678,Tamarana,76484.83
2020,PR,4126702,Tamboara,24829.88
2020,PR,4126801,Tapejara,31789.72
2020,PR,4126900,Tapira,24241.11
2020,PR,4127007,Teixeira Soares,42109.11
2020,PR,4127106,Telêmaco Borba,52915.04
2020,PR,4127205,Terra Boa,30710.28
2020,PR,4127304,Terra Rica,21235.64
2020,PR,4127403,Terra Roxa,52052.69
2020,PR,4127502,Tibagi,57452.86
2020,PR,4127601,Tijucas do Sul,24601.21
2020,PR,4127700,Toledo,47553.44
2020,PR,4127809,Tomazina,33530.97
2020,PR,4127858,Três Barras do Paraná,36123.93
2020,PR,4127882,Tunas do Paraná,13586.44
2020,PR,4127908,Tuneiras do Oeste,29884.99
2020,PR,4127957,Tupãssi,50939.4
2020,PR,4127965,Turvo,41507.81
2020,PR,4128005,Ubiratã,76598.44
2020,PR,4128104,Umuarama,32636.5
2020,PR,4128203,União da Vitória,27890.16
2020,PR,4128302,Uniflor,40168.0
2020,PR,4128401,Uraí,29446.55
2020,PR,4128500,Wenceslau Braz,32072.85
2020,PR,4128534,Ventania,26521.57
2020,PR,4128559,Vera Cruz do Oeste,39547.46
2020,PR,4128609,Verê,58220.58
2020,PR,4128625,Alto Paraíso,38852.91
2020,PR,4128633,Doutor Ulysses,16125.19
2020,PR,4128658,Virmond,43420.66
2020,PR,4128708,Vitorino,64743.24
2020,PR,4128807,Xambrê,22791.28
2020,SC,4200051,Abdon Batista,24358.67
2020,SC,4200101,Abelardo Luz,44568.35
2020,SC,4200200,Agrolândia,27381.6
2020,SC,4200309,Agronômica,33936.32
2020,SC,4200408,Água Doce,76341.09
2020,SC,4200507,Águas de Chapecó,18199.7
2020,SC,4200556,Águas Frias,53851.29
2020,SC,4200606,Águas Mornas,27461.67
2020,SC,4200705,Alfredo Wagner,31544.28
2020,SC,4200754,Alto Bela Vista,37639.17
2020,SC,4200804,Anchieta,31585.7
2020,SC,4200903,Angelina,31486.1
2020,SC,4201000,Anita Garibaldi,25996.24
2020,SC,4201109,Anitápolis,20782.17
2020,SC,4201208,Antônio Carlos,91539.94
2020,SC,4201257,Apiúna,34257.35
2020,SC,4201273,Arabutã,48230.25
2020,SC,4201307,Araquari,139432.89
2020,SC,4201406,Araranguá,30024.9
2020,SC,4201505,Armazém,26286.33
2020,SC,4201604,Arroio Trinta,31290.1
2020,SC,4201653,Arvoredo,60663.53
2020,SC,4201703,Ascurra,26021.95
2020,SC,4201802,Atalanta,31674.69
2020,SC,4201901,Aurora,47204.34
2020,SC,4201950,Balneário Arroio do Silva,14574.67
2020,SC,4202008,Balneário Camboriú,42613.6
2020,SC,4202057,Balneário Barra do Sul,19580.53
2020,SC,4202073,Balneário Gaivota,16230.67
2020,SC,4202081,Bandeirante,40369.01
2020,SC,4202099,Barra Bonita,25798.19
2020,SC,4202107,Barra Velha,61735.71
2020,SC,4202131,Bela Vista do Toldo,27628.13
2020,SC,4202156,Belmonte,22792.63
2020,SC,4202206,Benedito Novo,31431.74
2020,SC,4202305,Biguaçu,34478.8
2020,SC,4202404,Blumenau,49145.71
2020,SC,4202438,Bocaina do Sul,27555.75
2020,SC,4202453,Bombinhas,38729.76
2020,SC,4202503,Bom Jardim da Serra,50777.91
2020,SC,4202537,Bom Jesus,42885.89
2020,SC,4202578,Bom Jesus do Oeste,30193.14
2020,SC,4202602,Bom Retiro,34476.71
2020,SC,4202701,Botuverá,65548.08
2020,SC,4202800,Braço do Norte,42636.52
2020,SC,4202859,Braço do Trombudo,48158.44
2020,SC,4202875,Brunópolis,40440.32
2020,SC,4202909,Brusque,50852.17
2020,SC,4203006,Caçador,50018.63
2020,SC,4203105,Caibi,46542.57
2020,SC,4203154,Calmon,25766.32
2020,SC,4203204,Camboriú,21482.88
2020,SC,4203253,Capão Alto,63152.56
2020,SC,4203303,Campo Alegre,46970.84
2020,SC,4203402,Campo Belo do Sul,33788.57
2020,SC,4203501,Campo Erê,39311.07
2020,SC,4203600,Campos Novos,66661.29
2020,SC,4203709,Canelinha,17360.9
2020,SC,4203808,Canoinhas,34235.42
2020,SC,4203907,Capinzal,41754.23
2020,SC,4203956,Capivari de Baixo,50510.96
2020,SC,4204004,Catanduvas,41459.88
2020,SC,4204103,Caxambu do Sul,54574.66
2020,SC,4204152,Celso Ramos,21005.17
2020,SC,4204178,Cerro Negro,25508.28
2020,SC,4204194,Chapadão do Lageado,32621.71
2020,SC,4204202,Chapecó,53365.35
2020,SC,4204251,Cocal do Sul,42041.0
2020,SC,4204301,Concórdia,52058.27
2020,SC,4204350,Cordilheira Alta,69620.13
2020,SC,4204400,Coronel Freitas,33400.94
2020,SC,4204459,Coronel Martins,20890.88
2020,SC,4204509,Corupá,42026.16
2020,SC,4204558,Correia Pinto,53416.0
2020,SC,4204608,Criciúma,40518.91
2020,SC,4204707,Cunha Porã,63324.88
2020,SC,4204756,Cunhataí,29735.44
2020,SC,4204806,Curitibanos,40221.18
2020,SC,4204905,Descanso,32499.66
2020,SC,4205001,Dionísio Cerqueira,31861.37
2020,SC,4205100,Dona Emma,32405.44
2020,SC,4205159,Doutor Pedrinho,31919.46
2020,SC,4205175,Entre Rios,16910.22
2020,SC,4205191,Ermo,58397.14
2020,SC,4205209,Erval Velho,34374.92
2020,SC,4205308,Faxinal dos Guedes,54350.88
2020,SC,4205357,Flor do Sertão,34724.5
2020,SC,4205407,Florianópolis,41885.53
2020,SC,4205431,Formosa do Sul,24384.91
2020,SC,4205456,Forquilhinha,35971.52
2020,SC,4205506,Fraiburgo,31471.88
2020,SC,4205555,Frei Rogério,36399.21
2020,SC,4205605,Galvão,34227.92
2020,SC,4205704,Garopaba,29049.85
2020,SC,4205803,Garuva,75137.66
2020,SC,4205902,Gaspar,47336.15
2020,SC,4206009,Governador Celso Ramos,26000.5
2020,SC,4206108,Grão-Pará,39952.1
2020,SC,4206207,Gravatal,24984.77
2020,SC,4206306,Guabiruba,41700.42
2020,SC,4206405,Guaraciaba,39674.4
2020,SC,4206504,Guaramirim,43971.16
2020,SC,4206603,Guarujá do Sul,34803.72
2020,SC,4206652,Guatambú,62476.41
2020,SC,4206702,Herval d'Oeste,23800.01
2020,SC,4206751,Ibiam,32053.03
2020,SC,4206801,Ibicaré,39787.8
2020,SC,4206900,Ibirama,25468.05
2020,SC,4207007,Içara,48482.56
2020,SC,4207106,Ilhota,51514.55
2020,SC,4207205,Imaruí,23847.12
2020,SC,4207304,Imbituba,47432.32
2020,SC,4207403,Imbuia,34084.94
2020,SC,4207502,Indaial,44128.41
2020,SC,4207577,Iomerê,62711.29
2020,SC,4207601,Ipira,22203.5
2020,SC,4207650,Iporã do Oeste,36096.57
2020,SC,4207684,Ipuaçu,36593.77
2020,SC,4207700,Ipumirim,52357.94
2020,SC,4207759,Iraceminha,28439.94
2020,SC,4207809,Irani,25678.23
2020,SC,4207858,Irati,24376.2
2020,SC,4207908,Irineópolis,34526.55
2020,SC,4208005,Itá,61080.8
2020,SC,4208104,Itaiópolis,39291.0
2020,SC,4208203,Itajaí,148284.92
2020,SC,4208302,Itapema,35730.51
2020,SC,4208401,Itapiranga,55611.34
2020,SC,4208450,Itapoá,53821.06
2020,SC,4208500,Ituporanga,43773.44
2020,SC,4208609,Jaborá,41224.04
2020,SC,4208708,Jacinto Machado,43845.99
2020,SC,4208807,Jaguaruna,40101.96
2020,SC,4208906,Jaraguá do Sul,55108.89
2020,SC,4208955,Jardinópolis,38423.08
2020,SC,4209003,Joaçaba,64260.58
2020,SC,4209102,Joinville,60890.86
2020,SC,4209151,José Boiteux,23451.33
2020,SC,4209177,Jupiá,33302.69
2020,SC,4209201,Lacerdópolis,61442.18
2020,SC,4209300,Lages,37369.21
2020,SC,4209409,Laguna,20877.14
2020,SC,4209458,Lajeado Grande,42970.57
2020,SC,4209508,Laurentino,47739.96
2020,SC,4209607,Lauro Müller,26925.99
2020,SC,4209706,Lebon Régis,30207.77
2020,SC,4209805,Leoberto Leal,39958.69
2020,SC,4209854,Lindóia do Sul,30621.22
2020,SC,4209904,Lontras,32083.57
2020,SC,4210001,Luiz Alves,45245.79
2020,SC,4210035,Luzerna,41925.09
2020,SC,4210050,Macieira,31091.57
2020,SC,4210100,Mafra,37248.38
2020,SC,4210209,Major Gercino,15603.51
2020,SC,4210308,Major Vieira,29576.35
2020,SC,4210407,Maracajá,30083.4
2020,SC,4210506,Maravilha,61755.28
2020,SC,4210555,Marema,43484.85
2020,SC,4210605,Massaranduba,37956.66
2020,SC,4210704,Matos Costa,20807.65
2020,SC,4210803,Meleiro,38969.74
2020,SC,4210852,Mirim Doce,32778.84
2020,SC,4210902,Modelo,31766.54
2020,SC,4211009,Mondaí,73494.72
2020,SC,4211058,Monte Carlo,19666.55
2020,SC,4211108,Monte Castelo,24344.22
2020,SC,4211207,Morro da Fumaça,39463.16
2020,SC,4211256,Morro Grande,39796.15
2020,SC,4211306,Navegantes,59445.85
2020,SC,4211405,Nova Erechim,42413.42
2020,SC,4211454,Nova Itaberaba,33497.97
2020,SC,4211504,Nova Trento,42368.54
2020,SC,4211603,Nova Veneza,52808.65
2020,SC,4211652,Novo Horizonte,47535.88
2020,SC,4211702,Orleans,42445.72
2020,SC,4211751,Otacílio Costa,45016.06
2020,SC,4211801,Ouro,29781.21
2020,SC,4211850,Ouro Verde,53495.48
2020,SC,4211876,Paial,32292.49
2020,SC,4211892,Painel,28231.47
2020,SC,4211900,Palhoça,37261.15
2020,SC,4212007,Palma Sola,34010.75
2020,SC,4212056,Palmeira,48263.86
2020,SC,4212106,Palmitos,47163.53
2020,SC,4212205,Papanduva,37403.67
2020,SC,4212239,Paraíso,40355.88
2020,SC,4212254,Passo de Torres,22261.17
2020,SC,4212270,Passos Maia,35526.63
2020,SC,4212304,Paulo Lopes,30073.78
2020,SC,4212403,Pedras Grandes,54543.18
2020,SC,4212502,Penha,27429.18
2020,SC,4212601,Peritiba,38331.95
2020,SC,4212650,Pescaria Brava,10600.01
2020,SC,4212700,Petrolândia,31888.83
2020,SC,4212809,Balneário Piçarras,51408.62
2020,SC,4212908,Pinhalzinho,64994.86
2020,SC,4213005,Pinheiro Preto,63870.82
2020,SC,4213104,Piratuba,198923.18
2020,SC,4213153,Planalto Alegre,39960.88
2020,SC,4213203,Pomerode,64601.95
2020,SC,4213302,Ponte Alta,31408.08
2020,SC,4213351,Ponte Alta do Norte,40446.7
2020,SC,4213401,Ponte Serrada,21484.27
2020,SC,4213500,Porto Belo,60832.87
2020,SC,4213609,Porto União,25711.99
2020,SC,4213708,Pouso Redondo,36355.86
2020,SC,4213807,Praia Grande,26019.03
2020,SC,4213906,Presidente Castello Branco,45756.62
2020,SC,4214003,Presidente Getúlio,43704.54
2020,SC,4214102,Presidente Nereu,25271.21
2020,SC,4214151,Princesa,35754.71
2020,SC,4214201,Quilombo,41404.37
2020,SC,4214300,Rancho Queimado,50535.12
2020,SC,4214409,Rio das Antas,41276.8
2020,SC,4214508,Rio do Campo,31196.33
2020,SC,4214607,Rio do Oeste,31425.12
2020,SC,4214706,Rio dos Cedros,33023.68
2020,SC,4214805,Rio do Sul,43266.93
2020,SC,4214904,Rio Fortuna,49289.41
2020,SC,4215000,Rio Negrinho,32682.5
2020,SC,4215059,Rio Rufino,27233.44
2020,SC,4215075,Riqueza,27974.27
2020,SC,4215109,Rodeio,28012.89
2020,SC,4215208,Romelândia,22600.68
2020,SC,4215307,Salete,37975.03
2020,SC,4215356,Saltinho,21415.22
2020,SC,4215406,Salto Veloso,50294.2
2020,SC,4215455,Sangão,28094.47
2020,SC,4215505,Santa Cecília,32217.95
2020,SC,4215554,Santa Helena,41862.51
2020,SC,4215604,Santa Rosa de Lima,30252.72
2020,SC,4215653,Santa Rosa do Sul,18227.11
2020,SC,4215679,Santa Terezinha,21981.93
2020,SC,4215687,Santa Terezinha do Progresso,24562.16
2020,SC,4215695,Santiago do Sul,31204.25
2020,SC,4215703,Santo Amaro da Imperatriz,43792.08
2020,SC,4215752,São Bernardino,34277.97
2020,SC,4215802,São Bento do Sul,42665.85
2020,SC,4215901,São Bonifácio,28853.92
2020,SC,4216008,São Carlos,38679.19
2020,SC,4216057,São Cristóvão do Sul,28774.09
2020,SC,4216107,São Domingos,35929.4
2020,SC,4216206,São Francisco do Sul,88536.78
2020,SC,4216255,São João do Oeste,49454.37
2020,SC,4216305,São João Batista,22870.82
2020,SC,4216354,São João do Itaperiú,64366.61
2020,SC,4216404,São João do Sul,32637.21
2020,SC,4216503,São Joaquim,33819.52
2020,SC,4216602,São José,45979.27
2020,SC,4216701,São José do Cedro,35163.81
2020,SC,4216800,São José do Cerrito,23751.33
2020,SC,4216909,São Lourenço do Oeste,49081.82
2020,SC,4217006,São Ludgero,56583.77
2020,SC,4217105,São Martinho,28258.76
2020,SC,4217154,São Miguel da Boa Vista,26311.51
2020,SC,4217204,São Miguel do Oeste,44307.29
2020,SC,4217253,São Pedro de Alcântara,15695.37
2020,SC,4217303,Saudades,41967.55
2020,SC,4217402,Schroeder,27669.05
2020,SC,4217501,Seara,57742.39
2020,SC,4217550,Serra Alta,29949.81
2020,SC,4217600,Siderópolis,43656.47
2020,SC,4217709,Sombrio,25497.26
2020,SC,4217758,Sul Brasil,31068.44
2020,SC,4217808,Taió,38882.18
2020,SC,4217907,Tangará,55252.2
2020,SC,4217956,Tigrinhos,31232.16
2020,SC,4218004,Tijucas,48369.17
2020,SC,4218103,Timbé do Sul,26685.31
2020,SC,4218202,Timbó,46530.28
2020,SC,4218251,Timbó Grande,27329.41
2020,SC,4218301,Três Barras,67414.17
2020,SC,4218350,Treviso,61845.38
2020,SC,4218400,Treze de Maio,23523.56
2020,SC,4218509,Treze Tílias,96747.64
2020,SC,4218608,Trombudo Central,42058.25
2020,SC,4218707,Tubarão,37995.67
2020,SC,4218756,Tunápolis,38023.18
2020,SC,4218806,Turvo,49618.15
2020,SC,4218855,União do Oeste,31753.56
2020,SC,4218905,Urubici,29164.99
2020,SC,4218954,Urupema,30738.9
2020,SC,4219002,Urussanga,42812.27
2020,SC,4219101,Vargeão,46743.53
2020,SC,4219150,Vargem,26463.66
2020,SC,4219176,Vargem Bonita,116313.83
2020,SC,4219200,Vidal Ramos,51011.65
2020,SC,4219309,Videira,55351.47
2020,SC,4219358,Vitor Meireles,26033.1
2020,SC,4219408,Witmarsum,35935.74
2020,SC,4219507,Xanxerê,42322.34
2020,SC,4219606,Xavantina,44986.58
2020,SC,4219705,Xaxim,38235.08
2020,SC,4219853,Zortéa,24088.11
2020,SC,4220000,Balneário Rincão,20891.76
2020,RS,4300034,Aceguá,53517.9
2020,RS,4300059,Água Santa,92000.57
2020,RS,4300109,Agudo,33038.55
2020,RS,4300208,Ajuricaba,46898.22
2020,RS,4300307,Alecrim,22720.69
2020,RS,4300406,Alegrete,30635.42
2020,RS,4300455,Alegria,37816.35
2020,RS,4300471,Almirante Tamandaré do Sul,94337.32
2020,RS,4300505,Alpestre,87494.79
2020,RS,4300554,Alto Alegre,34411.08
2020,RS,4300570,Alto Feliz,40274.22
2020,RS,4300604,Alvorada,14586.81
2020,RS,4300638,Amaral Ferrador,16506.06
2020,RS,4300646,Ametista do Sul,18256.44
2020,RS,4300661,André da Rocha,65980.12
2020,RS,4300703,Anta Gorda,40206.86
2020,RS,4300802,Antônio Prado,51429.77
2020,RS,4300851,Arambaré,43095.33
2020,RS,4300877,Araricá,35401.0
2020,RS,4300901,Aratiba,159159.49
2020,RS,4301008,Arroio do Meio,63320.24
2020,RS,4301057,Arroio do Sal,25035.9
2020,RS,4301073,Arroio do Padre,20130.37
2020,RS,4301107,Arroio dos Ratos,18815.54
2020,RS,4301206,Arroio do Tigre,22879.88
2020,RS,4301305,Arroio Grande,33741.8
2020,RS,4301404,Arvorezinha,26910.56
2020,RS,4301503,Augusto Pestana,47647.42
2020,RS,4301552,Áurea,30580.65
2020,RS,4301602,Bagé,25942.27
2020,RS,4301636,Balneário Pinhal,17774.32
2020,RS,4301651,Barão,41033.19
2020,RS,4301701,Barão de Cotegipe,39848.39
2020,RS,4301750,Barão do Triunfo,16357.75
2020,RS,4301800,Barracão,35871.14
2020,RS,4301859,Barra do Guarita,15535.96
2020,RS,4301875,Barra do Quaraí,46205.69
2020,RS,4301909,Barra do Ribeiro,26375.11
2020,RS,4301925,Barra do Rio Azul,38026.35
2020,RS,4301958,Barra Funda,51064.22
2020,RS,4302006,Barros Cassal,17120.79
2020,RS,4302055,Benjamin Constant do Sul,18694.84
2020,RS,4302105,Bento Gonçalves,52961.75
2020,RS,4302154,Boa Vista das Missões,76052.96
2020,RS,4302204,Boa Vista do Buricá,39908.79
2020,RS,4302220,Boa Vista do Cadeado,87822.58
2020,RS,4302238,Boa Vista do Incra,47888.87
2020,RS,4302253,Boa Vista do Sul,34474.13
2020,RS,4302303,Bom Jesus,34524.22
2020,RS,4302352,Bom Princípio,54359.06
2020,RS,4302378,Bom Progresso,36335.71
2020,RS,4302402,Bom Retiro do Sul,26588.53
2020,RS,4302451,Boqueirão do Leão,15535.81
2020,RS,4302501,Bossoroca,41193.09
2020,RS,4302584,Bozano,61904.69
2020,RS,4302600,Braga,29802.55
2020,RS,4302659,Brochier,19453.35
2020,RS,4302709,Butiá,20873.56
2020,RS,4302808,Caçapava do Sul,25429.55
2020,RS,4302907,Cacequi,29401.89
2020,RS,4303004,Cachoeira do Sul,28933.11
2020,RS,4303103,Cachoeirinha,42964.73
2020,RS,4303202,Cacique Doble,23230.76
2020,RS,4303301,Caibaté,32702.28
2020,RS,4303400,Caiçara,27126.22
2020,RS,4303509,Camaquã,32932.25
2020,RS,4303558,Camargo,149400.18
2020,RS,4303608,Cambará do Sul,26923.85
2020,RS,4303673,Campestre da Serra,41472.21
2020,RS,4303707,Campina das Missões,34995.46
2020,RS,4303806,Campinas do Sul,46681.2
2020,RS,4303905,Campo Bom,44441.81
2020,RS,4304002,Campo Novo,51782.73
2020,RS,4304101,Campos Borges,25904.78
2020,RS,4304200,Candelária,26664.3
2020,RS,4304309,Cândido Godói,44370.31
2020,RS,4304358,Candiota,163593.81
2020,RS,4304408,Canela,27344.51
2020,RS,4304507,Canguçu,21675.91
2020,RS,4304606,Canoas,53031.82
2020,RS,4304614,Canudos do Vale,30699.77
2020,RS,4304622,Capão Bonito do Sul,100232.76
2020,RS,4304630,Capão da Canoa,31489.61
2020,RS,4304655,Capão do Cipó,69668.02
2020,RS,4304663,Capão do Leão,24034.8
2020,RS,4304671,Capivari do Sul,55424.83
2020,RS,4304689,Capela de Santana,19703.97
2020,RS,4304697,Capitão,31679.19
2020,RS,4304705,Carazinho,49801.93
2020,RS,4304713,Caraá,17072.57
2020,RS,4304804,Carlos Barbosa,101799.46
2020,RS,4304853,Carlos Gomes,34824.35
2020,RS,4304903,Casca,57563.48
2020,RS,4304952,Caseiros,42563.29
2020,RS,4305009,Catuípe,38622.54
2020,RS,4305108,Caxias do Sul,50178.98
2020,RS,4305116,Centenário,26718.2
2020,RS,4305124,Cerrito,17673.35
2020,RS,4305132,Cerro Branco,15016.09
2020,RS,4305157,Cerro Grande,24154.8
2020,RS,4305173,Cerro Grande do Sul,13535.58
2020,RS,4305207,Cerro Largo,48076.24
2020,RS,4305306,Chapada,52060.89
2020,RS,4305355,Charqueadas,31141.14
2020,RS,4305371,Charrua,27519.29
2020,RS,4305405,Chiapetta,61439.3
2020,RS,4305439,Chuí,44901.05
2020,RS,4305447,Chuvisca,17761.03
2020,RS,4305454,Cidreira,20342.38
2020,RS,4305504,Ciríaco,32712.62
2020,RS,4305587,Colinas,31061.82
2020,RS,4305603,Colorado,54287.2
2020,RS,4305702,Condor,54742.31
2020,RS,4305801,Constantina,34826.56
2020,RS,4305835,Coqueiro Baixo,29094.19
2020,RS,4305850,Coqueiros do Sul,59144.04
2020,RS,4305871,Coronel Barros,46933.64
2020,RS,4305900,Coronel Bicaco,42184.26
2020,RS,4305934,Coronel Pilar,24781.41
2020,RS,4305959,Cotiporã,43239.77
2020,RS,4305975,Coxilha,70013.59
2020,RS,4306007,Crissiumal,30375.5
2020,RS,4306056,Cristal,23611.09
2020,RS,4306072,Cristal do Sul,25230.06
2020,RS,4306106,Cruz Alta,57068.79
2020,RS,4306130,Cruzaltense,51597.93
2020,RS,4306205,Cruzeiro do Sul,32729.38
2020,RS,4306304,David Canabarro,32817.19
2020,RS,4306320,Derrubadas,39447.99
2020,RS,4306353,Dezesseis de Novembro,16989.01
2020,RS,4306379,Dilermando de Aguiar,43847.9
2020,RS,4306403,Dois Irmãos,58834.69
2020,RS,4306429,Dois Irmãos das Missões,61118.71
2020,RS,4306452,Dois Lajeados,34636.55
2020,RS,4306502,Dom Feliciano,17451.95
2020,RS,4306551,Dom Pedro de Alcântara,21156.18
2020,RS,4306601,Dom Pedrito,36521.95
2020,RS,4306700,Dona Francisca,27755.95
2020,RS,4306734,Doutor Maurício Cardoso,45824.83
2020,RS,4306759,Doutor Ricardo,28413.64
2020,RS,4306767,Eldorado do Sul,42531.78
2020,RS,4306809,Encantado,44593.19
2020,RS,4306908,Encruzilhada do Sul,22895.91
2020,RS,4306924,Engenho Velho,54390.69
2020,RS,4306932,Entre-Ijuís,41301.23
2020,RS,4306957,Entre Rios do Sul,81427.54
2020,RS,4306973,Erebango,40733.02
2020,RS,4307005,Erechim,54953.36
2020,RS,4307054,Ernestina,45668.12
2020,RS,4307104,Herval,20889.38
2020,RS,4307203,Erval Grande,24273.18
2020,RS,4307302,Erval Seco,36409.63
2020,RS,4307401,Esmeralda,65686.13
2020,RS,4307450,Esperança do Sul,30194.03
2020,RS,4307500,Espumoso,39931.81
2020,RS,4307559,Estação,40956.09
2020,RS,4307609,Estância Velha,30444.78
2020,RS,4307708,Esteio,40124.54
2020,RS,4307807,Estrela,52251.13
2020,RS,4307815,Estrela Velha,29376.62
2020,RS,4307831,Eugênio de Castro,72951.39
2020,RS,4307864,Fagundes Varela,50156.3
2020,RS,4307906,Farroupilha,49379.7
2020,RS,4308003,Faxinal do Soturno,34026.34
2020,RS,4308052,Faxinalzinho,32123.46
2020,RS,4308078,Fazenda Vilanova,22151.99
2020,RS,4308102,Feliz,34521.95
2020,RS,4308201,Flores da Cunha,62741.96
2020,RS,4308250,Floriano Peixoto,35691.63
2020,RS,4308300,Fontoura Xavier,23998.26
2020,RS,4308409,Formigueiro,29151.99
2020,RS,4308433,Forquetinha,19499.69
2020,RS,4308458,Fortaleza dos Valos,59709.66
2020,RS,4308508,Frederico Westphalen,38164.61
2020,RS,4308607,Garibaldi,64973.33
2020,RS,4308656,Garruchos,51371.7
2020,RS,4308706,Gaurama,43797.81
2020,RS,4308805,General Câmara,18694.69
2020,RS,4308854,Gentil,77775.17
2020,RS,4308904,Getúlio Vargas,40108.09
2020,RS,4309001,Giruá,48203.35
2020,RS,4309050,Glorinha,33669.0
2020,RS,4309100,Gramado,55322.94
2020,RS,4309126,Gramado dos Loureiros,29368.6
2020,RS,4309159,Gramado Xavier,18159.45
2020,RS,4309209,Gravataí,37518.45
2020,RS,4309258,Guabiju,48217.69
2020,RS,4309308,Guaíba,59309.03
2020,RS,4309407,Guaporé,36975.12
2020,RS,4309506,Guarani das Missões,39589.31
2020,RS,4309555,Harmonia,40932.24
2020,RS,4309571,Herveiras,19695.48
2020,RS,4309605,Horizontina,88066.79
2020,RS,4309654,Hulha Negra,31201.38
2020,RS,4309704,Humaitá,38921.21
2020,RS,4309753,Ibarama,18933.05
2020,RS,4309803,Ibiaçá,47921.54
2020,RS,4309902,Ibiraiaras,33201.55
2020,RS,4309951,Ibirapuitã,27740.07
2020,RS,4310009,Ibirubá,58951.67
2020,RS,4310108,Igrejinha,45828.32
2020,RS,4310207,Ijuí,52413.27
2020,RS,4310306,Ilópolis,30088.12
2020,RS,4310330,Imbé,23785.26
2020,RS,4310363,Imigrante,240070.4
2020,RS,4310405,Independência,53338.77
2020,RS,4310413,Inhacorá,32974.34
2020,RS,4310439,Ipê,28787.99
2020,RS,4310462,Ipiranga do Sul,54387.84
2020,RS,4310504,Iraí,28520.96
2020,RS,4310538,Itaara,35541.98
2020,RS,4310553,Itacurubi,27650.74
2020,RS,4310579,Itapuca,35546.53
2020,RS,4310603,Itaqui,41910.13
2020,RS,4310652,Itati,30207.96
2020,RS,4310702,Itatiba do Sul,21944.09
2020,RS,4310751,Ivorá,19912.36
2020,RS,4310801,Ivoti,39652.57
2020,RS,4310850,Jaboticaba,28257.78
2020,RS,4310876,Jacuizinho,28262.97
2020,RS,4310900,Jacutinga,44432.51
2020,RS,4311007,Jaguarão,28190.69
2020,RS,4311106,Jaguari,23695.13
2020,RS,4311122,Jaquirana,20650.18
2020,RS,4311130,Jari,44436.01
2020,RS,4311155,Jóia,50311.63
2020,RS,4311205,Júlio de Castilhos,59390.43
2020,RS,4311239,Lagoa Bonita do Sul,18419.9
2020,RS,4311254,Lagoão,15755.45
2020,RS,4311270,Lagoa dos Três Cantos,46206.53
2020,RS,4311304,Lagoa Vermelha,40796.12
2020,RS,4311403,Lajeado,55219.55
2020,RS,4311429,Lajeado do Bugre,19771.56
2020,RS,4311502,Lavras do Sul,36219.58
2020,RS,4311601,Liberato Salzano,23602.72
2020,RS,4311627,Lindolfo Collor,52008.94
2020,RS,4311643,Linha Nova,32328.34
2020,RS,4311700,Machadinho,34439.58
2020,RS,4311718,Maçambará,72690.82
2020,RS,4311734,Mampituba,18024.08
2020,RS,4311759,Manoel Viana,38109.04
2020,RS,4311775,Maquiné,23024.2
2020,RS,4311791,Maratá,28239.71
2020,RS,4311809,Marau,49638.88
2020,RS,4311908,Marcelino Ramos,33241.01
2020,RS,4311981,Mariana Pimentel,21091.77
2020,RS,4312005,Mariano Moro,31302.24
2020,RS,4312054,Marques de Souza,24726.15
2020,RS,4312104,Mata,23644.17
2020,RS,4312138,Mato Castelhano,43904.45
2020,RS,4312153,Mato Leitão,32160.18
2020,RS,4312179,Mato Queimado,28749.04
2020,RS,4312203,Maximiliano de Almeida,26044.37
2020,RS,4312252,Minas do Leão,24597.47
2020,RS,4312302,Miraguaí,29175.24
2020,RS,4312351,Montauri,41797.43
2020,RS,4312377,Monte Alegre dos Campos,25720.61
2020,RS,4312385,Monte Belo do Sul,29383.9
2020,RS,4312401,Montenegro,59429.74
2020,RS,4312427,Mormaço,26905.04
2020,RS,4312443,Morrinhos do Sul,20517.35
2020,RS,4312450,Morro Redondo,15720.46
2020,RS,4312476,Morro Reuter,32448.01
2020,RS,4312500,Mostardas,33271.31
